"participantID","item","wavfile","cond","step","yannyresp","condproper","yanny_prop","bias"
"s.48275a88-f0db-4250-ae40-3639d8be9592.txt",6,"lopass_step8.mp3","lopass",4,0,"low-pass filtered",0.9,"Yanny"
"s.48275a88-f0db-4250-ae40-3639d8be9592.txt",14,"hipass_step9.mp3","hipass",5,1,"high-pass filtered",0.9,"Yanny"
"s.48275a88-f0db-4250-ae40-3639d8be9592.txt",69,"hipass_step8.mp3","hipass",4,1,"high-pass filtered",0.9,"Yanny"
"s.48275a88-f0db-4250-ae40-3639d8be9592.txt",38,"hipass_step5.mp3","hipass",1,0,"high-pass filtered",0.9,"Yanny"
"s.48275a88-f0db-4250-ae40-3639d8be9592.txt",5,"lopass_step7.mp3","lopass",3,1,"low-pass filtered",0.9,"Yanny"
"s.48275a88-f0db-4250-ae40-3639d8be9592.txt",17,"lopass_step5.mp3","lopass",1,0,"low-pass filtered",0.9,"Yanny"
"s.48275a88-f0db-4250-ae40-3639d8be9592.txt",4,"lopass_step6.mp3","lopass",2,0,"low-pass filtered",0.9,"Yanny"
"s.48275a88-f0db-4250-ae40-3639d8be9592.txt",46,"lopass_step6.mp3","lopass",2,0,"low-pass filtered",0.9,"Yanny"
"s.48275a88-f0db-4250-ae40-3639d8be9592.txt",59,"lopass_step5.mp3","lopass",1,0,"low-pass filtered",0.9,"Yanny"
"s.48275a88-f0db-4250-ae40-3639d8be9592.txt",57,"lopass_step3.mp3","lopass",6,1,"low-pass filtered",0.9,"Yanny"
"s.48275a88-f0db-4250-ae40-3639d8be9592.txt",28,"hipass_step9.mp3","hipass",5,1,"high-pass filtered",0.9,"Yanny"
"s.48275a88-f0db-4250-ae40-3639d8be9592.txt",54,"hipass_step7.mp3","hipass",3,1,"high-pass filtered",0.9,"Yanny"
"s.48275a88-f0db-4250-ae40-3639d8be9592.txt",18,"lopass_step6.mp3","lopass",2,0,"low-pass filtered",0.9,"Yanny"
"s.48275a88-f0db-4250-ae40-3639d8be9592.txt",66,"hipass_step5.mp3","hipass",1,0,"high-pass filtered",0.9,"Yanny"
"s.48275a88-f0db-4250-ae40-3639d8be9592.txt",19,"lopass_step7.mp3","lopass",3,0,"low-pass filtered",0.9,"Yanny"
"s.48275a88-f0db-4250-ae40-3639d8be9592.txt",68,"hipass_step7.mp3","hipass",3,1,"high-pass filtered",0.9,"Yanny"
"s.48275a88-f0db-4250-ae40-3639d8be9592.txt",1,"lopass_step3.mp3","lopass",6,1,"low-pass filtered",0.9,"Yanny"
"s.48275a88-f0db-4250-ae40-3639d8be9592.txt",35,"lopass_step9.mp3","lopass",5,1,"low-pass filtered",0.9,"Yanny"
"s.48275a88-f0db-4250-ae40-3639d8be9592.txt",52,"hipass_step5.mp3","hipass",1,0,"high-pass filtered",0.9,"Yanny"
"s.48275a88-f0db-4250-ae40-3639d8be9592.txt",45,"lopass_step5.mp3","lopass",1,0,"low-pass filtered",0.9,"Yanny"
"s.48275a88-f0db-4250-ae40-3639d8be9592.txt",67,"hipass_step6.mp3","hipass",2,0,"high-pass filtered",0.9,"Yanny"
"s.48275a88-f0db-4250-ae40-3639d8be9592.txt",29,"lopass_step3.mp3","lopass",6,1,"low-pass filtered",0.9,"Yanny"
"s.48275a88-f0db-4250-ae40-3639d8be9592.txt",47,"lopass_step7.mp3","lopass",3,0,"low-pass filtered",0.9,"Yanny"
"s.48275a88-f0db-4250-ae40-3639d8be9592.txt",13,"hipass_step8.mp3","hipass",4,1,"high-pass filtered",0.9,"Yanny"
"s.48275a88-f0db-4250-ae40-3639d8be9592.txt",62,"lopass_step8.mp3","lopass",4,1,"low-pass filtered",0.9,"Yanny"
"s.48275a88-f0db-4250-ae40-3639d8be9592.txt",22,"hipass_step3.mp3","hipass",6,1,"high-pass filtered",0.9,"Yanny"
"s.48275a88-f0db-4250-ae40-3639d8be9592.txt",61,"lopass_step7.mp3","lopass",3,1,"low-pass filtered",0.9,"Yanny"
"s.48275a88-f0db-4250-ae40-3639d8be9592.txt",36,"hipass_step3.mp3","hipass",6,1,"high-pass filtered",0.9,"Yanny"
"s.48275a88-f0db-4250-ae40-3639d8be9592.txt",3,"lopass_step5.mp3","lopass",1,0,"low-pass filtered",0.9,"Yanny"
"s.48275a88-f0db-4250-ae40-3639d8be9592.txt",8,"hipass_step3.mp3","hipass",6,1,"high-pass filtered",0.9,"Yanny"
"s.48275a88-f0db-4250-ae40-3639d8be9592.txt",12,"hipass_step7.mp3","hipass",3,0,"high-pass filtered",0.9,"Yanny"
"s.48275a88-f0db-4250-ae40-3639d8be9592.txt",41,"hipass_step8.mp3","hipass",4,1,"high-pass filtered",0.9,"Yanny"
"s.48275a88-f0db-4250-ae40-3639d8be9592.txt",20,"lopass_step8.mp3","lopass",4,1,"low-pass filtered",0.9,"Yanny"
"s.48275a88-f0db-4250-ae40-3639d8be9592.txt",32,"lopass_step6.mp3","lopass",2,1,"low-pass filtered",0.9,"Yanny"
"s.48275a88-f0db-4250-ae40-3639d8be9592.txt",10,"hipass_step5.mp3","hipass",1,0,"high-pass filtered",0.9,"Yanny"
"s.48275a88-f0db-4250-ae40-3639d8be9592.txt",25,"hipass_step6.mp3","hipass",2,1,"high-pass filtered",0.9,"Yanny"
"s.48275a88-f0db-4250-ae40-3639d8be9592.txt",15,"lopass_step3.mp3","lopass",6,1,"low-pass filtered",0.9,"Yanny"
"s.48275a88-f0db-4250-ae40-3639d8be9592.txt",53,"hipass_step6.mp3","hipass",2,0,"high-pass filtered",0.9,"Yanny"
"s.48275a88-f0db-4250-ae40-3639d8be9592.txt",27,"hipass_step8.mp3","hipass",4,1,"high-pass filtered",0.9,"Yanny"
"s.48275a88-f0db-4250-ae40-3639d8be9592.txt",60,"lopass_step6.mp3","lopass",2,0,"low-pass filtered",0.9,"Yanny"
"s.48275a88-f0db-4250-ae40-3639d8be9592.txt",42,"hipass_step9.mp3","hipass",5,1,"high-pass filtered",0.9,"Yanny"
"s.48275a88-f0db-4250-ae40-3639d8be9592.txt",24,"hipass_step5.mp3","hipass",1,0,"high-pass filtered",0.9,"Yanny"
"s.48275a88-f0db-4250-ae40-3639d8be9592.txt",21,"lopass_step9.mp3","lopass",5,1,"low-pass filtered",0.9,"Yanny"
"s.48275a88-f0db-4250-ae40-3639d8be9592.txt",63,"lopass_step9.mp3","lopass",5,1,"low-pass filtered",0.9,"Yanny"
"s.48275a88-f0db-4250-ae40-3639d8be9592.txt",33,"lopass_step7.mp3","lopass",3,1,"low-pass filtered",0.9,"Yanny"
"s.4908e00d-7dfc-4928-881a-4da8737a90b4.txt",28,"hipass_step9.mp3","hipass",5,1,"high-pass filtered",1,"Yanny"
"s.4908e00d-7dfc-4928-881a-4da8737a90b4.txt",13,"hipass_step8.mp3","hipass",4,1,"high-pass filtered",1,"Yanny"
"s.4908e00d-7dfc-4928-881a-4da8737a90b4.txt",31,"lopass_step5.mp3","lopass",1,1,"low-pass filtered",1,"Yanny"
"s.4908e00d-7dfc-4928-881a-4da8737a90b4.txt",18,"lopass_step6.mp3","lopass",2,1,"low-pass filtered",1,"Yanny"
"s.4908e00d-7dfc-4928-881a-4da8737a90b4.txt",50,"hipass_step3.mp3","hipass",6,1,"high-pass filtered",1,"Yanny"
"s.4908e00d-7dfc-4928-881a-4da8737a90b4.txt",16,"lopass_step4.mp3","lopass",7,1,"low-pass filtered",1,"Yanny"
"s.4908e00d-7dfc-4928-881a-4da8737a90b4.txt",9,"hipass_step4.mp3","hipass",7,1,"high-pass filtered",1,"Yanny"
"s.4908e00d-7dfc-4928-881a-4da8737a90b4.txt",66,"hipass_step5.mp3","hipass",1,1,"high-pass filtered",1,"Yanny"
"s.4908e00d-7dfc-4928-881a-4da8737a90b4.txt",27,"hipass_step8.mp3","hipass",4,1,"high-pass filtered",1,"Yanny"
"s.4908e00d-7dfc-4928-881a-4da8737a90b4.txt",7,"lopass_step9.mp3","lopass",5,1,"low-pass filtered",1,"Yanny"
"s.4908e00d-7dfc-4928-881a-4da8737a90b4.txt",57,"lopass_step3.mp3","lopass",6,1,"low-pass filtered",1,"Yanny"
"s.4908e00d-7dfc-4928-881a-4da8737a90b4.txt",30,"lopass_step4.mp3","lopass",7,1,"low-pass filtered",1,"Yanny"
"s.4908e00d-7dfc-4928-881a-4da8737a90b4.txt",39,"hipass_step6.mp3","hipass",2,1,"high-pass filtered",1,"Yanny"
"s.4908e00d-7dfc-4928-881a-4da8737a90b4.txt",20,"lopass_step8.mp3","lopass",4,1,"low-pass filtered",1,"Yanny"
"s.4908e00d-7dfc-4928-881a-4da8737a90b4.txt",44,"lopass_step4.mp3","lopass",7,1,"low-pass filtered",1,"Yanny"
"s.4908e00d-7dfc-4928-881a-4da8737a90b4.txt",54,"hipass_step7.mp3","hipass",3,1,"high-pass filtered",1,"Yanny"
"s.4908e00d-7dfc-4928-881a-4da8737a90b4.txt",14,"hipass_step9.mp3","hipass",5,1,"high-pass filtered",1,"Yanny"
"s.4908e00d-7dfc-4928-881a-4da8737a90b4.txt",1,"lopass_step3.mp3","lopass",6,1,"low-pass filtered",1,"Yanny"
"s.4908e00d-7dfc-4928-881a-4da8737a90b4.txt",29,"lopass_step3.mp3","lopass",6,1,"low-pass filtered",1,"Yanny"
"s.4908e00d-7dfc-4928-881a-4da8737a90b4.txt",68,"hipass_step7.mp3","hipass",3,1,"high-pass filtered",1,"Yanny"
"s.4908e00d-7dfc-4928-881a-4da8737a90b4.txt",69,"hipass_step8.mp3","hipass",4,1,"high-pass filtered",1,"Yanny"
"s.4908e00d-7dfc-4928-881a-4da8737a90b4.txt",2,"lopass_step4.mp3","lopass",7,1,"low-pass filtered",1,"Yanny"
"s.4908e00d-7dfc-4928-881a-4da8737a90b4.txt",38,"hipass_step5.mp3","hipass",1,1,"high-pass filtered",1,"Yanny"
"s.4908e00d-7dfc-4928-881a-4da8737a90b4.txt",42,"hipass_step9.mp3","hipass",5,1,"high-pass filtered",1,"Yanny"
"s.4908e00d-7dfc-4928-881a-4da8737a90b4.txt",46,"lopass_step6.mp3","lopass",2,1,"low-pass filtered",1,"Yanny"
"s.4908e00d-7dfc-4928-881a-4da8737a90b4.txt",58,"lopass_step4.mp3","lopass",7,1,"low-pass filtered",1,"Yanny"
"s.4908e00d-7dfc-4928-881a-4da8737a90b4.txt",25,"hipass_step6.mp3","hipass",2,1,"high-pass filtered",1,"Yanny"
"s.4908e00d-7dfc-4928-881a-4da8737a90b4.txt",49,"lopass_step9.mp3","lopass",5,1,"low-pass filtered",1,"Yanny"
"s.4908e00d-7dfc-4928-881a-4da8737a90b4.txt",70,"hipass_step9.mp3","hipass",5,1,"high-pass filtered",1,"Yanny"
"s.4908e00d-7dfc-4928-881a-4da8737a90b4.txt",62,"lopass_step8.mp3","lopass",4,1,"low-pass filtered",1,"Yanny"
"s.4908e00d-7dfc-4928-881a-4da8737a90b4.txt",22,"hipass_step3.mp3","hipass",6,1,"high-pass filtered",1,"Yanny"
"s.4908e00d-7dfc-4928-881a-4da8737a90b4.txt",64,"hipass_step3.mp3","hipass",6,1,"high-pass filtered",1,"Yanny"
"s.4908e00d-7dfc-4928-881a-4da8737a90b4.txt",4,"lopass_step6.mp3","lopass",2,1,"low-pass filtered",1,"Yanny"
"s.4908e00d-7dfc-4928-881a-4da8737a90b4.txt",60,"lopass_step6.mp3","lopass",2,1,"low-pass filtered",1,"Yanny"
"s.4908e00d-7dfc-4928-881a-4da8737a90b4.txt",52,"hipass_step5.mp3","hipass",1,1,"high-pass filtered",1,"Yanny"
"s.4908e00d-7dfc-4928-881a-4da8737a90b4.txt",23,"hipass_step4.mp3","hipass",7,1,"high-pass filtered",1,"Yanny"
"s.4908e00d-7dfc-4928-881a-4da8737a90b4.txt",19,"lopass_step7.mp3","lopass",3,1,"low-pass filtered",1,"Yanny"
"s.4908e00d-7dfc-4928-881a-4da8737a90b4.txt",24,"hipass_step5.mp3","hipass",1,1,"high-pass filtered",1,"Yanny"
"s.4908e00d-7dfc-4928-881a-4da8737a90b4.txt",33,"lopass_step7.mp3","lopass",3,1,"low-pass filtered",1,"Yanny"
"s.4908e00d-7dfc-4928-881a-4da8737a90b4.txt",12,"hipass_step7.mp3","hipass",3,1,"high-pass filtered",1,"Yanny"
"s.4908e00d-7dfc-4928-881a-4da8737a90b4.txt",5,"lopass_step7.mp3","lopass",3,1,"low-pass filtered",1,"Yanny"
"s.4908e00d-7dfc-4928-881a-4da8737a90b4.txt",45,"lopass_step5.mp3","lopass",1,1,"low-pass filtered",1,"Yanny"
"s.4908e00d-7dfc-4928-881a-4da8737a90b4.txt",51,"hipass_step4.mp3","hipass",7,1,"high-pass filtered",1,"Yanny"
"s.4908e00d-7dfc-4928-881a-4da8737a90b4.txt",15,"lopass_step3.mp3","lopass",6,1,"low-pass filtered",1,"Yanny"
"s.4908e00d-7dfc-4928-881a-4da8737a90b4.txt",53,"hipass_step6.mp3","hipass",2,1,"high-pass filtered",1,"Yanny"
"s.4908e00d-7dfc-4928-881a-4da8737a90b4.txt",36,"hipass_step3.mp3","hipass",6,1,"high-pass filtered",1,"Yanny"
"s.4908e00d-7dfc-4928-881a-4da8737a90b4.txt",3,"lopass_step5.mp3","lopass",1,1,"low-pass filtered",1,"Yanny"
"s.4908e00d-7dfc-4928-881a-4da8737a90b4.txt",56,"hipass_step9.mp3","hipass",5,1,"high-pass filtered",1,"Yanny"
"s.4908e00d-7dfc-4928-881a-4da8737a90b4.txt",26,"hipass_step7.mp3","hipass",3,1,"high-pass filtered",1,"Yanny"
"s.4908e00d-7dfc-4928-881a-4da8737a90b4.txt",34,"lopass_step8.mp3","lopass",4,1,"low-pass filtered",1,"Yanny"
"s.4908e00d-7dfc-4928-881a-4da8737a90b4.txt",35,"lopass_step9.mp3","lopass",5,1,"low-pass filtered",1,"Yanny"
"s.4908e00d-7dfc-4928-881a-4da8737a90b4.txt",63,"lopass_step9.mp3","lopass",5,1,"low-pass filtered",1,"Yanny"
"s.4908e00d-7dfc-4928-881a-4da8737a90b4.txt",59,"lopass_step5.mp3","lopass",1,1,"low-pass filtered",1,"Yanny"
"s.4908e00d-7dfc-4928-881a-4da8737a90b4.txt",21,"lopass_step9.mp3","lopass",5,1,"low-pass filtered",1,"Yanny"
"s.4908e00d-7dfc-4928-881a-4da8737a90b4.txt",61,"lopass_step7.mp3","lopass",3,1,"low-pass filtered",1,"Yanny"
"s.4908e00d-7dfc-4928-881a-4da8737a90b4.txt",65,"hipass_step4.mp3","hipass",7,1,"high-pass filtered",1,"Yanny"
"s.4908e00d-7dfc-4928-881a-4da8737a90b4.txt",43,"lopass_step3.mp3","lopass",6,1,"low-pass filtered",1,"Yanny"
"s.4908e00d-7dfc-4928-881a-4da8737a90b4.txt",32,"lopass_step6.mp3","lopass",2,1,"low-pass filtered",1,"Yanny"
"s.4908e00d-7dfc-4928-881a-4da8737a90b4.txt",41,"hipass_step8.mp3","hipass",4,1,"high-pass filtered",1,"Yanny"
"s.4908e00d-7dfc-4928-881a-4da8737a90b4.txt",10,"hipass_step5.mp3","hipass",1,1,"high-pass filtered",1,"Yanny"
"s.4908e00d-7dfc-4928-881a-4da8737a90b4.txt",47,"lopass_step7.mp3","lopass",3,1,"low-pass filtered",1,"Yanny"
"s.4908e00d-7dfc-4928-881a-4da8737a90b4.txt",55,"hipass_step8.mp3","hipass",4,1,"high-pass filtered",1,"Yanny"
"s.4908e00d-7dfc-4928-881a-4da8737a90b4.txt",37,"hipass_step4.mp3","hipass",7,1,"high-pass filtered",1,"Yanny"
"s.4908e00d-7dfc-4928-881a-4da8737a90b4.txt",6,"lopass_step8.mp3","lopass",4,1,"low-pass filtered",1,"Yanny"
"s.4908e00d-7dfc-4928-881a-4da8737a90b4.txt",8,"hipass_step3.mp3","hipass",6,1,"high-pass filtered",1,"Yanny"
"s.4908e00d-7dfc-4928-881a-4da8737a90b4.txt",40,"hipass_step7.mp3","hipass",3,1,"high-pass filtered",1,"Yanny"
"s.4908e00d-7dfc-4928-881a-4da8737a90b4.txt",17,"lopass_step5.mp3","lopass",1,1,"low-pass filtered",1,"Yanny"
"s.4908e00d-7dfc-4928-881a-4da8737a90b4.txt",11,"hipass_step6.mp3","hipass",2,1,"high-pass filtered",1,"Yanny"
"s.4908e00d-7dfc-4928-881a-4da8737a90b4.txt",67,"hipass_step6.mp3","hipass",2,1,"high-pass filtered",1,"Yanny"
"s.4908e00d-7dfc-4928-881a-4da8737a90b4.txt",48,"lopass_step8.mp3","lopass",4,1,"low-pass filtered",1,"Yanny"
"s.497b6faf-7db7-4194-b927-11b045fef4f4.txt",15,"lopass_step3.mp3","lopass",6,0,"low-pass filtered",0,"Laurel"
"s.497b6faf-7db7-4194-b927-11b045fef4f4.txt",48,"lopass_step8.mp3","lopass",4,0,"low-pass filtered",0,"Laurel"
"s.497b6faf-7db7-4194-b927-11b045fef4f4.txt",3,"lopass_step5.mp3","lopass",1,0,"low-pass filtered",0,"Laurel"
"s.497b6faf-7db7-4194-b927-11b045fef4f4.txt",20,"lopass_step8.mp3","lopass",4,0,"low-pass filtered",0,"Laurel"
"s.497b6faf-7db7-4194-b927-11b045fef4f4.txt",19,"lopass_step7.mp3","lopass",3,0,"low-pass filtered",0,"Laurel"
"s.497b6faf-7db7-4194-b927-11b045fef4f4.txt",68,"hipass_step7.mp3","hipass",3,0,"high-pass filtered",0,"Laurel"
"s.497b6faf-7db7-4194-b927-11b045fef4f4.txt",17,"lopass_step5.mp3","lopass",1,0,"low-pass filtered",0,"Laurel"
"s.497b6faf-7db7-4194-b927-11b045fef4f4.txt",8,"hipass_step3.mp3","hipass",6,0,"high-pass filtered",0,"Laurel"
"s.497b6faf-7db7-4194-b927-11b045fef4f4.txt",37,"hipass_step4.mp3","hipass",7,0,"high-pass filtered",0,"Laurel"
"s.497b6faf-7db7-4194-b927-11b045fef4f4.txt",38,"hipass_step5.mp3","hipass",1,0,"high-pass filtered",0,"Laurel"
"s.497b6faf-7db7-4194-b927-11b045fef4f4.txt",16,"lopass_step4.mp3","lopass",7,1,"low-pass filtered",0,"Laurel"
"s.497b6faf-7db7-4194-b927-11b045fef4f4.txt",35,"lopass_step9.mp3","lopass",5,0,"low-pass filtered",0,"Laurel"
"s.497b6faf-7db7-4194-b927-11b045fef4f4.txt",31,"lopass_step5.mp3","lopass",1,0,"low-pass filtered",0,"Laurel"
"s.497b6faf-7db7-4194-b927-11b045fef4f4.txt",50,"hipass_step3.mp3","hipass",6,0,"high-pass filtered",0,"Laurel"
"s.497b6faf-7db7-4194-b927-11b045fef4f4.txt",21,"lopass_step9.mp3","lopass",5,0,"low-pass filtered",0,"Laurel"
"s.497b6faf-7db7-4194-b927-11b045fef4f4.txt",18,"lopass_step6.mp3","lopass",2,0,"low-pass filtered",0,"Laurel"
"s.497b6faf-7db7-4194-b927-11b045fef4f4.txt",5,"lopass_step7.mp3","lopass",3,0,"low-pass filtered",0,"Laurel"
"s.497b6faf-7db7-4194-b927-11b045fef4f4.txt",58,"lopass_step4.mp3","lopass",7,1,"low-pass filtered",0,"Laurel"
"s.497b6faf-7db7-4194-b927-11b045fef4f4.txt",47,"lopass_step7.mp3","lopass",3,0,"low-pass filtered",0,"Laurel"
"s.497b6faf-7db7-4194-b927-11b045fef4f4.txt",22,"hipass_step3.mp3","hipass",6,0,"high-pass filtered",0,"Laurel"
"s.497b6faf-7db7-4194-b927-11b045fef4f4.txt",63,"lopass_step9.mp3","lopass",5,0,"low-pass filtered",0,"Laurel"
"s.497b6faf-7db7-4194-b927-11b045fef4f4.txt",34,"lopass_step8.mp3","lopass",4,0,"low-pass filtered",0,"Laurel"
"s.497b6faf-7db7-4194-b927-11b045fef4f4.txt",57,"lopass_step3.mp3","lopass",6,0,"low-pass filtered",0,"Laurel"
"s.497b6faf-7db7-4194-b927-11b045fef4f4.txt",55,"hipass_step8.mp3","hipass",4,0,"high-pass filtered",0,"Laurel"
"s.497b6faf-7db7-4194-b927-11b045fef4f4.txt",27,"hipass_step8.mp3","hipass",4,0,"high-pass filtered",0,"Laurel"
"s.497b6faf-7db7-4194-b927-11b045fef4f4.txt",2,"lopass_step4.mp3","lopass",7,1,"low-pass filtered",0,"Laurel"
"s.497b6faf-7db7-4194-b927-11b045fef4f4.txt",9,"hipass_step4.mp3","hipass",7,0,"high-pass filtered",0,"Laurel"
"s.497b6faf-7db7-4194-b927-11b045fef4f4.txt",10,"hipass_step5.mp3","hipass",1,0,"high-pass filtered",0,"Laurel"
"s.497b6faf-7db7-4194-b927-11b045fef4f4.txt",25,"hipass_step6.mp3","hipass",2,0,"high-pass filtered",0,"Laurel"
"s.497b6faf-7db7-4194-b927-11b045fef4f4.txt",32,"lopass_step6.mp3","lopass",2,0,"low-pass filtered",0,"Laurel"
"s.497b6faf-7db7-4194-b927-11b045fef4f4.txt",41,"hipass_step8.mp3","hipass",4,0,"high-pass filtered",0,"Laurel"
"s.497b6faf-7db7-4194-b927-11b045fef4f4.txt",49,"lopass_step9.mp3","lopass",5,0,"low-pass filtered",0,"Laurel"
"s.497b6faf-7db7-4194-b927-11b045fef4f4.txt",46,"lopass_step6.mp3","lopass",2,0,"low-pass filtered",0,"Laurel"
"s.497b6faf-7db7-4194-b927-11b045fef4f4.txt",51,"hipass_step4.mp3","hipass",7,0,"high-pass filtered",0,"Laurel"
"s.497b6faf-7db7-4194-b927-11b045fef4f4.txt",1,"lopass_step3.mp3","lopass",6,0,"low-pass filtered",0,"Laurel"
"s.497b6faf-7db7-4194-b927-11b045fef4f4.txt",36,"hipass_step3.mp3","hipass",6,0,"high-pass filtered",0,"Laurel"
"s.497b6faf-7db7-4194-b927-11b045fef4f4.txt",62,"lopass_step8.mp3","lopass",4,0,"low-pass filtered",0,"Laurel"
"s.497b6faf-7db7-4194-b927-11b045fef4f4.txt",13,"hipass_step8.mp3","hipass",4,0,"high-pass filtered",0,"Laurel"
"s.497b6faf-7db7-4194-b927-11b045fef4f4.txt",33,"lopass_step7.mp3","lopass",3,0,"low-pass filtered",0,"Laurel"
"s.497b6faf-7db7-4194-b927-11b045fef4f4.txt",24,"hipass_step5.mp3","hipass",1,0,"high-pass filtered",0,"Laurel"
"s.497b6faf-7db7-4194-b927-11b045fef4f4.txt",29,"lopass_step3.mp3","lopass",6,0,"low-pass filtered",0,"Laurel"
"s.497b6faf-7db7-4194-b927-11b045fef4f4.txt",61,"lopass_step7.mp3","lopass",3,0,"low-pass filtered",0,"Laurel"
"s.497b6faf-7db7-4194-b927-11b045fef4f4.txt",60,"lopass_step6.mp3","lopass",2,0,"low-pass filtered",0,"Laurel"
"s.497b6faf-7db7-4194-b927-11b045fef4f4.txt",40,"hipass_step7.mp3","hipass",3,0,"high-pass filtered",0,"Laurel"
"s.497b6faf-7db7-4194-b927-11b045fef4f4.txt",6,"lopass_step8.mp3","lopass",4,0,"low-pass filtered",0,"Laurel"
"s.497b6faf-7db7-4194-b927-11b045fef4f4.txt",56,"hipass_step9.mp3","hipass",5,0,"high-pass filtered",0,"Laurel"
"s.497b6faf-7db7-4194-b927-11b045fef4f4.txt",53,"hipass_step6.mp3","hipass",2,0,"high-pass filtered",0,"Laurel"
"s.497b6faf-7db7-4194-b927-11b045fef4f4.txt",54,"hipass_step7.mp3","hipass",3,0,"high-pass filtered",0,"Laurel"
"s.497b6faf-7db7-4194-b927-11b045fef4f4.txt",44,"lopass_step4.mp3","lopass",7,1,"low-pass filtered",0,"Laurel"
"s.497b6faf-7db7-4194-b927-11b045fef4f4.txt",28,"hipass_step9.mp3","hipass",5,0,"high-pass filtered",0,"Laurel"
"s.497b6faf-7db7-4194-b927-11b045fef4f4.txt",59,"lopass_step5.mp3","lopass",1,0,"low-pass filtered",0,"Laurel"
"s.497b6faf-7db7-4194-b927-11b045fef4f4.txt",4,"lopass_step6.mp3","lopass",2,0,"low-pass filtered",0,"Laurel"
"s.497b6faf-7db7-4194-b927-11b045fef4f4.txt",70,"hipass_step9.mp3","hipass",5,0,"high-pass filtered",0,"Laurel"
"s.497b6faf-7db7-4194-b927-11b045fef4f4.txt",65,"hipass_step4.mp3","hipass",7,0,"high-pass filtered",0,"Laurel"
"s.497b6faf-7db7-4194-b927-11b045fef4f4.txt",14,"hipass_step9.mp3","hipass",5,0,"high-pass filtered",0,"Laurel"
"s.497b6faf-7db7-4194-b927-11b045fef4f4.txt",26,"hipass_step7.mp3","hipass",3,0,"high-pass filtered",0,"Laurel"
"s.497b6faf-7db7-4194-b927-11b045fef4f4.txt",11,"hipass_step6.mp3","hipass",2,0,"high-pass filtered",0,"Laurel"
"s.497b6faf-7db7-4194-b927-11b045fef4f4.txt",42,"hipass_step9.mp3","hipass",5,0,"high-pass filtered",0,"Laurel"
"s.497b6faf-7db7-4194-b927-11b045fef4f4.txt",69,"hipass_step8.mp3","hipass",4,0,"high-pass filtered",0,"Laurel"
"s.497b6faf-7db7-4194-b927-11b045fef4f4.txt",30,"lopass_step4.mp3","lopass",7,1,"low-pass filtered",0,"Laurel"
"s.497b6faf-7db7-4194-b927-11b045fef4f4.txt",12,"hipass_step7.mp3","hipass",3,0,"high-pass filtered",0,"Laurel"
"s.497b6faf-7db7-4194-b927-11b045fef4f4.txt",43,"lopass_step3.mp3","lopass",6,0,"low-pass filtered",0,"Laurel"
"s.497b6faf-7db7-4194-b927-11b045fef4f4.txt",7,"lopass_step9.mp3","lopass",5,0,"low-pass filtered",0,"Laurel"
"s.497b6faf-7db7-4194-b927-11b045fef4f4.txt",45,"lopass_step5.mp3","lopass",1,0,"low-pass filtered",0,"Laurel"
"s.497b6faf-7db7-4194-b927-11b045fef4f4.txt",64,"hipass_step3.mp3","hipass",6,0,"high-pass filtered",0,"Laurel"
"s.497b6faf-7db7-4194-b927-11b045fef4f4.txt",39,"hipass_step6.mp3","hipass",2,0,"high-pass filtered",0,"Laurel"
"s.497b6faf-7db7-4194-b927-11b045fef4f4.txt",23,"hipass_step4.mp3","hipass",7,0,"high-pass filtered",0,"Laurel"
"s.497b6faf-7db7-4194-b927-11b045fef4f4.txt",66,"hipass_step5.mp3","hipass",1,0,"high-pass filtered",0,"Laurel"
"s.497b6faf-7db7-4194-b927-11b045fef4f4.txt",52,"hipass_step5.mp3","hipass",1,0,"high-pass filtered",0,"Laurel"
"s.497b6faf-7db7-4194-b927-11b045fef4f4.txt",67,"hipass_step6.mp3","hipass",2,0,"high-pass filtered",0,"Laurel"
"s.49cba85b-c4c1-4569-be86-67184ea9f9d2.txt",32,"lopass_step6.mp3","lopass",2,0,"low-pass filtered",0.1,"Laurel"
"s.49cba85b-c4c1-4569-be86-67184ea9f9d2.txt",50,"hipass_step3.mp3","hipass",6,1,"high-pass filtered",0.1,"Laurel"
"s.49cba85b-c4c1-4569-be86-67184ea9f9d2.txt",3,"lopass_step5.mp3","lopass",1,0,"low-pass filtered",0.1,"Laurel"
"s.49cba85b-c4c1-4569-be86-67184ea9f9d2.txt",31,"lopass_step5.mp3","lopass",1,0,"low-pass filtered",0.1,"Laurel"
"s.49cba85b-c4c1-4569-be86-67184ea9f9d2.txt",7,"lopass_step9.mp3","lopass",5,1,"low-pass filtered",0.1,"Laurel"
"s.49cba85b-c4c1-4569-be86-67184ea9f9d2.txt",46,"lopass_step6.mp3","lopass",2,0,"low-pass filtered",0.1,"Laurel"
"s.49cba85b-c4c1-4569-be86-67184ea9f9d2.txt",23,"hipass_step4.mp3","hipass",7,1,"high-pass filtered",0.1,"Laurel"
"s.49cba85b-c4c1-4569-be86-67184ea9f9d2.txt",10,"hipass_step5.mp3","hipass",1,0,"high-pass filtered",0.1,"Laurel"
"s.49cba85b-c4c1-4569-be86-67184ea9f9d2.txt",58,"lopass_step4.mp3","lopass",7,1,"low-pass filtered",0.1,"Laurel"
